"League","date","Time","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Home","Away","season","avg_age","players_used","foreigners_used","stadium_size","avg_att","occupancy","covid","covid_occupancy","avg_age_away","players_used_away","percentage_foreigners_used_away","NA","NA","NA"
"N1",0031-01-20,"15:45","Den Haag","Sparta Rotterdam","1","1","D","1","0","H","8","12","5","4","11","17","4","3","4","1","0","0","Den Haag","Sparta Rotterdam","24",34,0.36,"15000","3378",0.2252,1,0,"2020/21",25.9,22,0.365,"11026","3934",0
"N1",0005-02-20,"19:00","For Sittard","Heracles","0","1","A","0","1","A","15","10","3","5","9","12","7","6","2","2","0","0","For Sittard","Heracles","25.2",29,0.588,"12500","2913",0.23304,1,0,"2020/21",23.9,26,0.506,"12400","2892",0
"N1",0006-02-20,"13:00","FC Emmen","AZ Alkmaar","0","1","A","0","0","D","6","16","1","5","10","8","2","8","0","1","0","0","FC Emmen","AZ Alkmaar","26.2",32,0.399,"8309","2405",0.28944517992538,1,0,"2020/21",23.4,24,0.401,"17023","3500",0
"N1",0006-02-20,"13:00","Zwolle","Waalwijk","1","1","D","0","1","A","19","7","8","3","7","11","6","1","0","0","0","0","Zwolle","Waalwijk","24.8",26,0.368,"14000","2963",0.21164285714286,1,0,"2020/21",24.9,27,0.67,"7508","1967",0
"N1",0006-02-20,"15:30","Heerenveen","Vitesse","1","0","H","0","0","D","11","11","3","3","9","8","3","4","0","1","0","0","Heerenveen","Vitesse","23.4",23,0.317,"27224","5250",0.19284454892742,1,0,"2020/21",24.2,25,0.646,"21248","4914",0
"N1",0006-02-20,"15:30","PSV Eindhoven","Twente","3","0","H","2","0","H","25","5","8","2","6","7","7","4","0","0","0","1","PSV Eindhoven","Twente","23.5",34,0.566,"35000","8000",0.22857142857143,1,0,"2020/21",22.9,28,0.428,"30205","8000",0
"N1",0012-02-20,"17:45","Waalwijk","FC Emmen","1","0","H","0","0","D","19","5","6","2","9","8","8","2","0","0","0","0","Waalwijk","FC Emmen","24.9",27,0.67,"7508","1967",0.26198721363879,1,0,"2020/21",26.2,32,0.399,"8309","2405",0
"N1",0013-02-20,"11:00","Groningen","Zwolle","1","0","H","1","0","H","14","12","7","4","11","15","6","3","1","1","0","1","Groningen","Zwolle","23.5",27,0.517,"22550","6049",0.26824833702882,1,0,"2020/21",24.8,26,0.368,"14000","2963",0
"N1",0013-02-20,"13:15","Sparta Rotterdam","For Sittard","1","2","A","1","1","D","16","8","6","3","9","13","3","4","2","2","0","0","Sparta Rotterdam","For Sittard","25.9",22,0.365,"11026","3934",0.35679303464538,1,0,"2020/21",25.2,29,0.588,"12500","2913",0
"N1",0013-02-20,"15:30","Den Haag","PSV Eindhoven","2","2","D","1","0","H","5","35","2","15","5","11","1","17","0","1","0","0","Den Haag","PSV Eindhoven","24",34,0.36,"15000","3378",0.2252,1,0,"2020/21",23.5,34,0.566,"35000","8000",0
"N1",0013-02-20,"17:45","Heracles","Ajax","0","2","A","0","1","A","14","7","2","3","11","13","5","2","1","1","0","0","Heracles","Ajax","23.9",26,0.506,"12400","2892",0.23322580645161,1,0,"2020/21",24.5,29,0.541,"54990","13500",0
"N1",0014-02-20,"11:15","AZ Alkmaar","Heerenveen","3","1","H","1","0","H","15","5","9","4","10","8","8","2","1","2","0","0","AZ Alkmaar","Heerenveen","23.4",24,0.401,"17023","3500",0.20560418257651,1,0,"2020/21",23.4,23,0.317,"27224","5250",0
"N1",0014-02-20,"13:30","Feyenoord","Willem II","5","0","H","1","0","H","23","6","12","3","12","8","9","4","1","1","0","0","Feyenoord","Willem II","26.1",29,0.337,"47500","13000",0.27368421052632,1,0,"2020/21",24.3,30,0.633,"14700","3908",0
"N1",0014-02-20,"13:30","Utrecht","VVV Venlo","3","1","H","0","0","D","24","11","11","3","16","7","6","3","0","0","0","0","Utrecht","VVV Venlo","25.4",30,0.233,"23750","5000",0.21052631578947,1,0,"2020/21",26.9,29,0.578,"8000","1435",0
"N1",0014-02-20,"15:45","Vitesse","Twente","0","2","A","0","1","A","10","6","1","3","10","11","4","2","1","1","0","0","Vitesse","Twente","24.2",25,0.646,"21248","4914",0.2312688253012,1,0,"2020/21",22.9,28,0.428,"30205","8000",0
"N1",0019-02-20,"19:00","Willem II","Utrecht","0","6","A","0","3","A","7","20","1","8","6","8","3","1","1","0","0","0","Willem II","Utrecht","24.3",30,0.633,"14700","3908",0.26585034013605,1,0,"2020/21",25.4,30,0.233,"23750","5000",0
"N1",0020-02-20,"17:45","FC Emmen","Zwolle","3","2","H","2","1","H","14","10","5","2","18","8","7","3","2","1","0","0","FC Emmen","Zwolle","26.2",32,0.399,"8309","2405",0.28944517992538,1,0,"2020/21",24.8,26,0.368,"14000","2963",0
"N1",0020-02-20,"19:00","VVV Venlo","AZ Alkmaar","1","4","A","1","1","D","5","20","1","10","13","9","2","12","0","1","1","0","VVV Venlo","AZ Alkmaar","26.9",29,0.578,"8000","1435",0.179375,1,0,"2020/21",23.4,24,0.401,"17023","3500",0
"N1",0020-02-20,"20:00","For Sittard","Den Haag","2","0","H","1","0","H","13","4","5","1","6","6","5","3","0","1","0","0","For Sittard","Den Haag","25.2",29,0.588,"12500","2913",0.23304,1,0,"2020/21",24,34,0.36,"15000","3378",0
"N1",0021-02-20,"11:15","Twente","Feyenoord","2","2","D","2","1","H","9","10","6","2","9","9","4","3","1","2","0","0","Twente","Feyenoord","22.9",28,0.428,"30205","8000",0.26485681178613,1,0,"2020/21",26.1,29,0.337,"47500","13000",0
"N1",0021-02-20,"13:30","Heerenveen","Groningen","1","1","D","1","0","H","8","16","2","2","12","7","6","4","0","0","0","0","Heerenveen","Groningen","23.4",23,0.317,"27224","5250",0.19284454892742,1,0,"2020/21",23.5,27,0.517,"22550","6049",0
"N1",0021-02-20,"13:30","Waalwijk","Heracles","3","0","H","2","0","H","8","7","5","0","7","8","5","3","1","2","0","0","Waalwijk","Heracles","24.9",27,0.67,"7508","1967",0.26198721363879,1,0,"2020/21",23.9,26,0.506,"12400","2892",0
"N1",0021-02-20,"15:45","PSV Eindhoven","Vitesse","3","1","H","0","1","A","22","10","15","3","19","8","1","1","2","0","0","0","PSV Eindhoven","Vitesse","23.5",34,0.566,"35000","8000",0.22857142857143,1,0,"2020/21",24.2,25,0.646,"21248","4914",0
"N1",0021-02-20,"19:00","Ajax","Sparta Rotterdam","4","2","H","3","0","H","16","12","7","4","4","9","3","3","0","1","0","0","Ajax","Sparta Rotterdam","24.5",29,0.541,"54990","13500",0.24549918166939,1,0,"2020/21",25.9,22,0.365,"11026","3934",0
"N1",0024-02-20,"15:30","Willem II","Den Haag","1","1","D","0","0","D","13","8","3","3","14","7","9","1","4","0","1","1","Willem II","Den Haag","24.3",30,0.633,"14700","3908",0.26585034013605,1,0,"2020/21",24,34,0.36,"15000","3378",0
"N1",0024-02-20,"17:45","Groningen","Feyenoord","0","0","D","0","0","D","8","19","3","4","13","9","3","7","0","0","0","0","Groningen","Feyenoord","23.5",27,0.517,"22550","6049",0.26824833702882,1,0,"2020/21",26.1,29,0.337,"47500","13000",0
"N1",0026-02-20,"19:00","Zwolle","Heerenveen","4","1","H","0","1","A","21","10","10","4","9","18","4","4","1","2","0","0","Zwolle","Heerenveen","24.8",26,0.368,"14000","2963",0.21164285714286,1,0,"2020/21",23.4,23,0.317,"27224","5250",0
"N1",0027-02-20,"15:30","Utrecht","FC Emmen","0","1","A","0","1","A","12","13","5","4","16","14","8","4","5","4","0","0","Utrecht","FC Emmen","25.4",30,0.233,"23750","5000",0.21052631578947,1,0,"2020/21",26.2,32,0.399,"8309","2405",0
"N1",0027-02-20,"17:45","Den Haag","Waalwijk","0","0","D","0","0","D","10","4","2","0","11","13","6","3","2","1","0","0","Den Haag","Waalwijk","24",34,0.36,"15000","3378",0.2252,1,0,"2020/21",24.9,27,0.67,"7508","1967",0
"N1",0027-02-20,"19:00","Vitesse","VVV Venlo","4","1","H","1","1","D","23","5","8","2","12","14","3","2","0","0","0","0","Vitesse","VVV Venlo","24.2",25,0.646,"21248","4914",0.2312688253012,1,0,"2020/21",26.9,29,0.578,"8000","1435",0
"N1",0027-02-20,"20:00","Heracles","Twente","2","2","D","1","1","D","9","7","6","3","9","13","3","1","0","0","0","0","Heracles","Twente","23.9",26,0.506,"12400","2892",0.23322580645161,1,0,"2020/21",22.9,28,0.428,"30205","8000",0
"N1",0028-02-20,"11:15","Sparta Rotterdam","Willem II","0","2","A","0","0","D","13","13","2","4","12","11","3","1","1","0","1","0","Sparta Rotterdam","Willem II","25.9",22,0.365,"11026","3934",0.35679303464538,1,0,"2020/21",24.3,30,0.633,"14700","3908",0
"N1",0028-02-20,"13:30","Groningen","For Sittard","1","0","H","0","0","D","4","5","1","1","12","12","4","6","3","0","0","0","Groningen","For Sittard","23.5",27,0.517,"22550","6049",0.26824833702882,1,0,"2020/21",25.2,29,0.588,"12500","2913",0
"N1",0028-02-20,"13:30","PSV Eindhoven","Ajax","1","1","D","1","0","H","9","17","5","3","18","10","5","2","5","1","0","0","PSV Eindhoven","Ajax","23.5",34,0.566,"35000","8000",0.22857142857143,1,0,"2020/21",24.5,29,0.541,"54990","13500",0
"N1",0028-02-20,"15:45","AZ Alkmaar","Feyenoord","4","2","H","2","2","D","9","9","7","5","16","10","3","5","1","4","0","0","AZ Alkmaar","Feyenoord","23.4",24,0.401,"17023","3500",0.20560418257651,1,0,"2020/21",26.1,29,0.337,"47500","13000",0
"N1",0005-03-20,"19:00","FC Emmen","Sparta Rotterdam","1","1","D","0","1","A","15","14","5","5","7","15","7","2","2","1","0","0","FC Emmen","Sparta Rotterdam","26.2",32,0.399,"8309","2405",0.28944517992538,1,0,"2020/21",25.9,22,0.365,"11026","3934",0
"N1",0006-03-20,"15:30","Feyenoord","VVV Venlo","6","0","H","3","0","H","21","5","10","0","9","3","11","1","0","0","0","0","Feyenoord","VVV Venlo","26.1",29,0.337,"47500","13000",0.27368421052632,1,0,"2020/21",26.9,29,0.578,"8000","1435",0
"N1",0006-03-20,"17:45","Twente","Willem II","1","1","D","0","0","D","12","9","5","2","6","3","3","1","2","0","0","0","Twente","Willem II","22.9",28,0.428,"30205","8000",0.26485681178613,1,0,"2020/21",24.3,30,0.633,"14700","3908",0
"N1",0006-03-20,"19:00","Heerenveen","Den Haag","3","0","H","1","0","H","18","12","7","3","12","7","5","2","2","1","0","0","Heerenveen","Den Haag","23.4",23,0.317,"27224","5250",0.19284454892742,1,0,"2020/21",24,34,0.36,"15000","3378",0
"N1",0006-03-20,"20:00","Waalwijk","Utrecht","1","2","A","0","1","A","13","17","6","5","10","10","4","11","2","1","0","0","Waalwijk","Utrecht","24.9",27,0.67,"7508","1967",0.26198721363879,1,0,"2020/21",25.4,30,0.233,"23750","5000",0
"N1",0007-03-20,"11:15","Ajax","Groningen","3","1","H","1","0","H","21","9","8","4","10","8","5","3","2","1","0","0","Ajax","Groningen","24.5",29,0.541,"54990","13500",0.24549918166939,1,0,"2020/21",23.5,27,0.517,"22550","6049",0
"N1",0007-03-20,"13:30","For Sittard","PSV Eindhoven","1","3","A","0","2","A","11","12","4","6","12","10","9","1","0","2","0","0","For Sittard","PSV Eindhoven","25.2",29,0.588,"12500","2913",0.23304,1,0,"2020/21",23.5,34,0.566,"35000","8000",0
"N1",0007-03-20,"13:30","Heracles","Zwolle","2","1","H","0","0","D","18","8","8","3","5","7","6","6","0","0","0","0","Heracles","Zwolle","23.9",26,0.506,"12400","2892",0.23322580645161,1,0,"2020/21",24.8,26,0.368,"14000","2963",0
"N1",0007-03-20,"15:45","Vitesse","AZ Alkmaar","2","1","H","1","0","H","10","13","4","4","14","14","4","6","3","1","1","0","Vitesse","AZ Alkmaar","24.2",25,0.646,"21248","4914",0.2312688253012,1,0,"2020/21",23.4,24,0.401,"17023","3500",0
"N1",0009-03-20,"17:45","VVV Venlo","Sparta Rotterdam","0","1","A","0","0","D","8","12","3","5","13","16","3","9","0","1","0","0","VVV Venlo","Sparta Rotterdam","26.9",29,0.578,"8000","1435",0.179375,1,0,"2020/21",25.9,22,0.365,"11026","3934",0
"N1",0013-03-20,"15:30","Willem II","Heerenveen","3","1","H","1","0","H","17","14","8","4","5","3","5","6","0","1","0","0","Willem II","Heerenveen","24.3",30,0.633,"14700","3908",0.26585034013605,1,0,"2020/21",23.4,23,0.317,"27224","5250",0
"N1",0013-03-20,"17:45","Den Haag","Heracles","1","2","A","0","0","D","9","10","2","4","17","11","5","4","6","1","0","0","Den Haag","Heracles","24",34,0.36,"15000","3378",0.2252,1,0,"2020/21",23.9,26,0.506,"12400","2892",0
"N1",0013-03-20,"19:00","AZ Alkmaar","Twente","4","1","H","3","1","H","11","11","4","4","8","11","2","3","1","2","0","0","AZ Alkmaar","Twente","23.4",24,0.401,"17023","3500",0.20560418257651,1,0,"2020/21",22.9,28,0.428,"30205","8000",0
"N1",0013-03-20,"19:00","Groningen","FC Emmen","1","1","D","0","1","A","8","15","3","4","10","11","3","4","1","1","0","0","Groningen","FC Emmen","23.5",27,0.517,"22550","6049",0.26824833702882,1,0,"2020/21",26.2,32,0.399,"8309","2405",0
"N1",0013-03-20,"20:00","Sparta Rotterdam","Waalwijk","2","0","H","0","0","D","16","4","3","0","12","8","5","1","0","0","0","0","Sparta Rotterdam","Waalwijk","25.9",22,0.365,"11026","3934",0.35679303464538,1,0,"2020/21",24.9,27,0.67,"7508","1967",0
"N1",0014-03-20,"11:15","VVV Venlo","For Sittard","1","3","A","0","1","A","9","10","3","5","13","12","0","0","3","1","0","0","VVV Venlo","For Sittard","26.9",29,0.578,"8000","1435",0.179375,1,0,"2020/21",25.2,29,0.588,"12500","2913",0
"N1",0014-03-20,"13:30","PSV Eindhoven","Feyenoord","1","1","D","1","1","D","12","10","7","3","7","13","5","2","1","3","0","0","PSV Eindhoven","Feyenoord","23.5",34,0.566,"35000","8000",0.22857142857143,1,0,"2020/21",26.1,29,0.337,"47500","13000",0
"N1",0014-03-20,"13:30","Utrecht","Vitesse","1","3","A","1","1","D","15","10","3","5","15","11","9","2","4","6","0","1","Utrecht","Vitesse","25.4",30,0.233,"23750","5000",0.21052631578947,1,0,"2020/21",24.2,25,0.646,"21248","4914",0
"N1",0014-03-20,"15:45","Zwolle","Ajax","0","2","A","0","2","A","1","21","1","6","9","12","2","7","1","1","0","0","Zwolle","Ajax","24.8",26,0.368,"14000","2963",0.21164285714286,1,0,"2020/21",24.5,29,0.541,"54990","13500",0
"N1",0019-03-20,"19:00","Heerenveen","Twente","0","0","D","0","0","D","11","13","4","1","9","2","1","3","1","1","0","0","Heerenveen","Twente","23.4",23,0.317,"27224","5250",0.19284454892742,1,0,"2020/21",22.9,28,0.428,"30205","8000",0
"N1",0020-03-20,"15:30","For Sittard","Utrecht","0","1","A","0","0","D","9","16","1","7","6","10","5","5","0","0","0","0","For Sittard","Utrecht","25.2",29,0.588,"12500","2913",0.23304,1,0,"2020/21",25.4,30,0.233,"23750","5000",0
"N1",0020-03-20,"19:00","Feyenoord","FC Emmen","1","1","D","1","0","H","19","10","6","5","8","8","6","3","1","1","0","0","Feyenoord","FC Emmen","26.1",29,0.337,"47500","13000",0.27368421052632,1,0,"2020/21",26.2,32,0.399,"8309","2405",0
"N1",0020-03-20,"20:00","Waalwijk","Groningen","3","1","H","2","1","H","17","19","10","6","14","10","3","5","1","2","0","0","Waalwijk","Groningen","24.9",27,0.67,"7508","1967",0.26198721363879,1,0,"2020/21",23.5,27,0.517,"22550","6049",0
"N1",0021-03-20,"11:15","Zwolle","VVV Venlo","2","1","H","0","0","D","19","12","5","4","8","14","11","5","1","1","0","0","Zwolle","VVV Venlo","24.8",26,0.368,"14000","2963",0.21164285714286,1,0,"2020/21",26.9,29,0.578,"8000","1435",0
"N1",0021-03-20,"13:30","AZ Alkmaar","PSV Eindhoven","2","0","H","1","0","H","9","15","5","4","11","12","2","10","0","1","0","0","AZ Alkmaar","PSV Eindhoven","23.4",24,0.401,"17023","3500",0.20560418257651,1,0,"2020/21",23.5,34,0.566,"35000","8000",0
"N1",0021-03-20,"13:30","Vitesse","Willem II","0","0","D","0","0","D","12","10","4","4","11","15","5","2","2","1","0","0","Vitesse","Willem II","24.2",25,0.646,"21248","4914",0.2312688253012,1,0,"2020/21",24.3,30,0.633,"14700","3908",0
"N1",0021-03-20,"15:45","Heracles","Sparta Rotterdam","1","1","D","0","0","D","7","13","1","4","10","10","2","6","1","1","0","0","Heracles","Sparta Rotterdam","23.9",26,0.506,"12400","2892",0.23322580645161,1,0,"2020/21",25.9,22,0.365,"11026","3934",0
"N1",0021-03-20,"19:00","Ajax","Den Haag","5","0","H","4","0","H","18","2","10","0","7","9","6","3","0","0","0","0","Ajax","Den Haag","24.5",29,0.541,"54990","13500",0.24549918166939,1,0,"2020/21",24,34,0.36,"15000","3378",0
"F1",0021-08-20,"18:00","Bordeaux","Nantes","0","0","D","0","0","D","5","6","1","1","10","15","2","3","2","3","1","0","Bordeaux","Nantes","26.9",27,0.487,"42052","4658",0.11076762104062,1,0,"2020/21",25.6,25,0.414,"37463","3356",0
"F1",0022-08-20,"16:00","Dijon","Angers","0","1","A","0","1","A","9","12","1","4","15","8","3","9","0","0","0","0","Dijon","Angers","25.6",29,0.668,"16098","3460",0.21493353211579,1,0,"2020/21",27.1,27,0.414,"16381","5237",0
"F1",0022-08-20,"20:00","Lille","Rennes","1","1","D","1","0","H","5","16","1","3","12","16","4","2","0","1","1","1","Lille","Rennes","24.5",21,0.624,"50186","4050",0.080699796756067,1,0,"2020/21",25.1,29,0.31,"29778","3531",0
"F1",0023-08-20,"12:00","Monaco","Reims","2","2","D","1","2","A","22","9","5","3","8","14","8","1","1","3","0","0","Monaco","Reims","24.5",30,0.371,"18523","2074",0.11196890352535,1,0,"2020/21",24,27,0.81,"21684","4175",0
"F1",0023-08-20,"14:00","Lorient","Strasbourg","3","1","H","0","1","A","10","7","7","1","17","10","6","1","3","2","0","0","Lorient","Strasbourg","26.3",27,0.287,"19010","4819",0.25349815886376,1,0,"2020/21",26.5,24,0.411,"29000","4689",0
"F1",0023-08-20,"14:00","Nimes","Brest","4","0","H","2","0","H","12","10","5","3","14","17","4","4","2","3","0","1","Nimes","Brest","25.4",30,0.41,"18364","3082",0.16782835983446,1,0,"2020/21",25.3,26,0.191,"15097","4692",0
"F1",0023-08-20,"16:00","Nice","Lens","2","1","H","1","1","D","4","17","2","4","17","18","1","7","2","3","0","0","Nice","Lens","23",31,0.427,"36178","1000",0.027641107855603,1,0,"2020/21",25.8,24,0.416,"38223","4961",0
"F1",0028-08-20,"20:00","Lyon","Dijon","4","1","H","3","1","H","27","6","12","2","12","7","13","2","3","3","0","0","Lyon","Dijon","25",28,0.774,"59186","3030",0.051194539249147,1,0,"2020/21",25.6,29,0.668,"16098","3460",0
"F1",0029-08-20,"16:00","Rennes","Montpellier","2","1","H","1","0","H","16","11","7","3","18","16","2","1","3","2","1","1","Rennes","Montpellier","25.1",29,0.31,"29778","3531",0.11857747330244,1,0,"2020/21",27.5,23,0.404,"32939","3635",0
"F1",0029-08-20,"20:00","Strasbourg","Nice","0","2","A","0","1","A","6","3","0","2","14","11","3","1","2","6","0","0","Strasbourg","Nice","26.5",24,0.411,"29000","4689",0.16168965517241,1,0,"2020/21",23,31,0.427,"36178","1000",0
"F1",0030-08-20,"12:00","Reims","Lille","0","1","A","0","1","A","4","10","0","3","20","11","1","2","4","1","0","0","Reims","Lille","24",27,0.81,"21684","4175",0.19253827707065,1,0,"2020/21",24.5,21,0.624,"50186","4050",0
"F1",0030-08-20,"14:00","Angers","Bordeaux","0","2","A","0","2","A","12","7","2","7","12","19","5","7","1","3","0","0","Angers","Bordeaux","27.1",27,0.414,"16381","5237",0.3196996520359,1,0,"2020/21",26.9,27,0.487,"42052","4658",0
"F1",0030-08-20,"14:00","Metz","Monaco","0","1","A","0","1","A","14","3","4","2","14","20","10","1","0","5","0","1","Metz","Monaco","25.1",25,0.741,"26700","4866",0.18224719101124,1,0,"2020/21",24.5,30,0.371,"18523","2074",0
"F1",0030-08-20,"14:00","Nantes","Nimes","2","1","H","2","0","H","8","17","5","9","16","9","4","8","3","2","2","0","Nantes","Nimes","25.6",25,0.414,"37463","3356",0.089581720631023,1,0,"2020/21",25.4,30,0.41,"18364","3082",0
"F1",0030-08-20,"14:00","St Etienne","Lorient","2","0","H","1","0","H","13","6","5","1","14","23","2","5","2","1","0","0","St Etienne","Lorient","24.7",37,0.362,"42000","2783",0.066261904761905,1,0,"2020/21",26.3,27,0.287,"19010","4819",0
"F1",0030-08-20,"20:00","Brest","Marseille","2","3","A","1","2","A","19","7","4","4","17","13","10","2","2","4","0","0","Brest","Marseille","25.3",26,0.191,"15097","4692",0.31079022322316,1,0,"2020/21",26.8,31,0.459,"67394","809",0
"F1",0010-09-20,"20:00","Lens","Paris SG","1","0","H","0","0","D","7","8","3","1","21","10","4","2","2","2","0","0","Lens","Paris SG","25.8",24,0.416,"38223","4961",0.12979096355597,1,0,"2020/21",26.3,31,0.783,"49691","2752",0
"F1",0011-09-20,"20:00","Bordeaux","Lyon","0","0","D","0","0","D","5","20","0","3","12","19","4","5","2","3","0","0","Bordeaux","Lyon","26.9",27,0.487,"42052","4658",0.11076762104062,1,0,"2020/21",25,28,0.774,"59186","3030",0
"F1",0012-09-20,"16:00","Montpellier","Nice","3","1","H","1","0","H","20","9","13","1","17","16","8","9","0","2","0","0","Montpellier","Nice","27.5",23,0.404,"32939","3635",0.11035550563162,1,0,"2020/21",23,31,0.427,"36178","1000",0
"F1",0012-09-20,"20:00","St Etienne","Strasbourg","2","0","H","0","0","D","10","14","4","7","13","19","6","3","1","3","0","0","St Etienne","Strasbourg","24.7",37,0.362,"42000","2783",0.066261904761905,1,0,"2020/21",26.5,24,0.411,"29000","4689",0
"F1",0013-09-20,"12:00","Lille","Metz","1","0","H","0","0","D","16","5","6","1","12","14","8","3","4","4","0","0","Lille","Metz","24.5",21,0.624,"50186","4050",0.080699796756067,1,0,"2020/21",25.1,25,0.741,"26700","4866",0
"F1",0013-09-20,"14:00","Angers","Reims","1","0","H","0","0","D","20","7","7","2","12","12","1","2","4","2","1","1","Angers","Reims","27.1",27,0.414,"16381","5237",0.3196996520359,1,0,"2020/21",24,27,0.81,"21684","4175",0
"F1",0013-09-20,"14:00","Dijon","Brest","0","2","A","0","1","A","7","19","3","5","16","16","5","7","2","0","1","0","Dijon","Brest","25.6",29,0.668,"16098","3460",0.21493353211579,1,0,"2020/21",25.3,26,0.191,"15097","4692",0
"F1",0013-09-20,"14:00","Lorient","Lens","2","3","A","1","2","A","6","12","3","6","20","16","4","2","4","3","0","1","Lorient","Lens","26.3",27,0.287,"19010","4819",0.25349815886376,1,0,"2020/21",25.8,24,0.416,"38223","4961",0
