"Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","avg_age_home","players_used_home","foreigners_home","stadium_size","avg_attendance","occupancy","avg_age_away","players_used_away","foreigners_away","season","league","spi1","spi2","prob1","prob2","probtie","proj_score1","proj_score2","importance1","importance2","xg1","xg2","nsxg1","nsxg2","adj_score1","adj_score2","yel_card_spread","rating_diff","xg_diff","age_diff","red_card_spread","importance_diff","covid","home_win","away_win","draw","home_points","away_points","yel_card_ratio_home","red_card_ratio_home","yel_card_ratio_away","red_card_ratio_away","home_points_percentage_total","away_points_percentage_total","shots_ratio_home","shots_ratio_away","goal_diff","diff_point"
2020-02-02,"Gil Vicente","Moreirense",1,5,"A",9,10,5,6,6,19,10,1,1,2,0,0,26,27,0.683,"12504","5487",0.438819578,26.6,27,0.571,2019,"Portuguese Liga",46.2,41.11,0.4836,0.2431,0.2733,1.39,0.9,5.8,25.5,0.75,2.16,1.93,0.92,1.05,5.09,-1,5.09,-1.41,-0.600000000000001,0,-19.7,0,0,1,0,0,3,0.166666666666667,0.166666666666667,0.105263157894737,0,0,1,0.555555555555556,0.6,-4,-3
2020-02-02,"Maritimo","Aves",1,2,"A",11,9,4,2,19,13,8,2,2,3,0,0,26.4,30,0.797,"10600","6074",0.573018868,24.1,44,0.714,2019,"Portuguese Liga",38.63,38.38,0.4326,0.2745,0.2929,1.22,0.91,32.5,47.4,1.04,0.78,1.16,0.39,1.05,2.1,-1,0.25,0.26,2.3,0,-14.9,0,0,1,0,0,3,0.105263157894737,0.105263157894737,0.230769230769231,0,0,1,0.363636363636364,0.222222222222222,-1,-3
2020-02-02,"Sp Braga","Sp Lisbon",1,0,"H",13,15,8,9,15,14,5,9,4,7,0,0,25.5,36,0.398,"30286","10587",0.349567457,24.7,36,0.75,2019,"Portuguese Liga",65.04,63.73,0.4657,0.2805,0.2538,1.54,1.13,3.8,5,1.48,0.86,1.74,0.91,1.05,0,-3,1.31000000000001,0.62,0.800000000000001,0,-1.2,0,1,0,0,3,0,0.266666666666667,0.266666666666667,0.5,0,1,0,0.615384615384615,0.6,1,3
2020-02-02,"Boavista","Guimaraes",2,0,"H",9,18,5,8,21,14,1,11,5,2,0,0,27.6,27,0.791,"28263","12088",0.427696989,25.4,32,0.714,2019,"Portuguese Liga",45,58.62,0.3199,0.3663,0.3139,0.93,1.01,7.5,0.3,0.76,2.02,0.41,2.03,2.1,0,3,-13.62,-1.26,2.2,0,7.2,0,1,0,0,3,0,0.238095238095238,0.238095238095238,0.142857142857143,0,1,0,0.555555555555556,0.444444444444444,2,3
2020-02-07,"Pacos Ferreira","Boavista",0,1,"A",20,7,5,3,16,20,13,2,2,4,0,0,26.3,31,0.57,"9200","3156",0.343043478,27.6,27,0.791,2019,"Portuguese Liga",40.17,44.92,0.4439,0.2355,0.3206,1.09,0.71,53,3.5,1.43,1.52,3.11,0.24,0,1.05,-2,-4.75,-0.0900000000000001,-1.3,0,49.5,0,0,1,0,0,3,0.125,0.125,0.2,0,0,1,0.25,0.428571428571429,-1,-3
2020-02-08,"Belenenses","Santa Clara",0,2,"A",13,9,1,3,10,23,7,8,0,2,0,0,25.7,41,0.326,"37593","3603",0.095842311,26.3,29,0.525,2019,"Portuguese Liga",38.39,43.52,0.4275,0.299,0.2735,1.33,1.07,40.1,9.8,0.88,1.07,1.61,0.91,0,2.1,-2,-5.13,-0.19,-0.600000000000001,0,30.3,0,0,1,0,0,3,0,0,0.0869565217391304,0,0,1,0.0769230769230769,0.333333333333333,-2,-3
2020-02-08,"Famalicao","Guimaraes",0,7,"A",6,19,3,10,11,14,1,6,2,3,1,0,23.4,26,0.624,"5300","4149",0.782830189,25.4,32,0.714,2019,"Portuguese Liga",46.14,58.75,0.34,0.3994,0.2606,1.26,1.39,0.3,0.4,0.18,3.46,0.33,1.84,0,6.12,-1,-12.61,-3.28,-2,1,-0.1,0,0,1,0,0,3,0.181818181818182,0.181818181818182,0.214285714285714,0,0,1,0.5,0.526315789473684,-7,-3
2020-02-08,"Sp Braga","Gil Vicente",2,2,"D",10,13,7,7,8,18,3,6,2,4,1,0,25.5,36,0.398,"30286","10587",0.349567457,26,27,0.683,2019,"Portuguese Liga",65.46,43.58,0.6758,0.1221,0.2021,1.98,0.7,3.4,7.9,0.91,1.5,1.05,1.2,2.1,1.68,-2,21.88,-0.59,-0.5,1,-4.5,0,0,0,1,1,1,0.25,0.25,0.222222222222222,0,0.5,0.5,0.7,0.538461538461538,0,0
2020-02-08,"Porto","Benfica",3,2,"H",17,9,4,3,12,19,4,4,4,6,0,0,26.7,28,0.728,"50399","35625",0.706859263,25.4,28,0.51,2019,"Portuguese Liga",76.56,76.3,0.4692,0.273,0.2578,1.5,1.08,100,100,2.6,1.08,1.33,1,3.15,2.1,-2,0.260000000000005,1.52,1.3,0,0,0,1,0,0,3,0,0.333333333333333,0.333333333333333,0.315789473684211,0,1,0,0.235294117647059,0.333333333333333,1,3
2020-02-09,"Moreirense","Setubal",1,1,"D",19,8,6,1,16,21,8,4,2,4,0,0,26.6,27,0.571,"6153","2229",0.362262311,27.3,31,0.537,2019,"Portuguese Liga",43.71,39.02,0.507,0.2127,0.2803,1.36,0.77,15.2,6,2.8,0.89,1.77,0.44,1.05,1.05,-2,4.69,1.91,-0.699999999999999,0,9.2,0,0,0,1,1,1,0.125,0.125,0.19047619047619,0,0.5,0.5,0.315789473684211,0.125,0,0
2020-02-09,"Tondela","Maritimo",0,0,"D",10,10,1,5,23,28,3,4,1,3,0,0,24.8,30,0.528,"5000","2403",0.4806,26.4,30,0.797,2019,"Portuguese Liga",41.15,38.16,0.4621,0.2507,0.2871,1.28,0.86,16.5,34,0.84,0.38,1.07,0.92,0,0,-2,2.99,0.46,-1.6,0,-17.5,0,0,0,1,1,1,0.0434782608695652,0.0434782608695652,0.107142857142857,0,0.5,0.5,0.1,0.5,0,0
2020-02-09,"Sp Lisbon","Portimonense",2,1,"H",20,10,4,3,9,18,3,2,1,1,0,0,24.7,36,0.75,"50080","30234",0.603714058,25.2,32,0.746,2019,"Portuguese Liga",63.19,43.44,0.6096,0.1552,0.2352,1.71,0.72,0.8,48.9,1.19,0.36,0.9,0.86,2.1,1.05,0,19.75,0.83,-0.5,0,-48.1,0,1,0,0,3,0,0.111111111111111,0.111111111111111,0.0555555555555556,0,1,0,0.2,0.3,1,3
2020-02-09,"Aves","Rio Ave",0,4,"A",7,12,2,6,15,17,5,10,5,1,1,0,24.1,44,0.714,"5441","1969",0.361882007,26.9,27,0.658,2019,"Portuguese Liga",38.85,51.41,0.3726,0.3511,0.2763,1.22,1.18,51.7,0.4,0.38,2.55,0.82,1.37,0,3.42,4,-12.56,-2.17,-2.8,1,51.3,0,0,1,0,0,3,0.333333333333333,0.333333333333333,0.0588235294117647,0,0,1,0.285714285714286,0.5,-4,-3
2020-02-14,"Setubal","Gil Vicente",1,2,"A",7,7,2,3,18,17,5,3,1,3,0,0,27.3,31,0.537,"18642","4630",0.248363909,26,27,0.683,2019,"Portuguese Liga",38.4,45.3,0.3723,0.325,0.3027,1.07,0.98,4.9,6.4,0.76,0.78,0.6,0.82,1.05,2.1,-2,-6.9,-0.02,1.3,0,-1.5,0,0,1,0,0,3,0.0555555555555556,0.0555555555555556,0.176470588235294,0,0,1,0.285714285714286,0.428571428571429,-1,-3
2020-02-15,"Portimonense","Moreirense",1,1,"D",12,9,3,2,20,18,8,4,1,1,0,0,25.2,32,0.746,"6000","3155",0.525833333,26.6,27,0.571,2019,"Portuguese Liga",44.03,44.37,0.4884,0.2488,0.2627,1.48,0.97,54.1,13.1,1.44,1.19,1.75,0.79,1.05,1.05,0,-0.339999999999996,0.25,-1.4,0,41,0,0,0,1,1,1,0.05,0.05,0.0555555555555556,0,0.5,0.5,0.25,0.222222222222222,0,0
2020-02-15,"Santa Clara","Tondela",1,0,"H",16,6,3,1,17,14,8,4,1,2,0,0,26.3,29,0.525,"15000","3150",0.21,24.8,30,0.528,2019,"Portuguese Liga",44.36,40.85,0.4801,0.2448,0.2751,1.38,0.9,3.5,9.9,2.36,0.18,1.34,0.58,1.05,0,-1,3.51,2.18,1.5,0,-6.4,0,1,0,0,3,0,0.0588235294117647,0.0588235294117647,0.142857142857143,0,1,0,0.1875,0.166666666666667,1,3
2020-02-15,"Benfica","Sp Braga",0,1,"A",10,12,3,7,21,16,3,6,2,5,0,0,25.4,28,0.51,"65000","52479",0.807369231,25.5,36,0.398,2019,"Portuguese Liga",75.94,63.83,0.6751,0.1342,0.1907,2.16,0.84,89.9,2.5,1.69,1.41,0.97,0.78,0,1.05,-3,12.11,0.28,-0.100000000000001,0,87.4,0,0,1,0,0,3,0.0952380952380952,0.0952380952380952,0.3125,0,0,1,0.3,0.583333333333333,-1,-3
2020-02-15,"Rio Ave","Sp Lisbon",1,1,"D",15,7,6,2,16,14,9,1,3,3,0,1,26.9,27,0.658,"9065","2604",0.287258687,24.7,36,0.75,2019,"Portuguese Liga",53.72,62.6,0.3599,0.3648,0.2753,1.2,1.21,0.1,1.7,1.38,1.09,2.13,0.48,1.05,1.05,0,-8.88,0.29,2.2,-1,-1.6,0,0,0,1,1,1,0.1875,0.1875,0.214285714285714,0.0714285714285714,0.5,0.5,0.4,0.285714285714286,0,0
2020-02-16,"Boavista","Belenenses",1,2,"A",19,11,4,4,16,13,9,6,1,2,0,1,27.6,27,0.791,"28263","12088",0.427696989,25.7,41,0.326,2019,"Portuguese Liga",44.34,37.57,0.4744,0.2324,0.2932,1.26,0.78,0.9,38.8,1.33,1.67,1.2,1.12,0.84,2.1,-1,6.77,-0.34,1.9,-1,-37.9,0,0,1,0,0,3,0.0625,0.0625,0.153846153846154,0.0769230769230769,0,1,0.210526315789474,0.363636363636364,-1,-3
2020-02-16,"Maritimo","Pacos Ferreira",3,0,"H",8,16,5,3,16,17,5,6,2,3,0,0,26.4,30,0.797,"10600","6074",0.573018868,26.3,31,0.57,2019,"Portuguese Liga",38.49,40.74,0.3994,0.2898,0.3108,1.08,0.87,39.3,57.3,1.26,1.14,1.02,1.5,2.72,0,-1,-2.25,0.12,0.0999999999999979,0,-18,0,1,0,0,3,0,0.125,0.125,0.176470588235294,0,1,0,0.625,0.1875,3,3
2020-02-16,"Guimaraes","Porto",1,2,"A",13,8,3,1,14,17,4,5,0,2,0,0,25.4,32,0.714,"29865","16910",0.566214633,26.7,28,0.728,2019,"Portuguese Liga",62.5,77.19,0.2155,0.5311,0.2534,0.9,1.57,0,92.3,1.84,1.32,1.41,0.79,1.05,2.1,-2,-14.69,0.52,-1.3,0,-92.3,0,0,1,0,0,3,0,0,0.117647058823529,0,0,1,0.230769230769231,0.125,-1,-3
2020-02-16,"Famalicao","Aves",1,1,"D",17,12,7,4,20,10,10,5,6,1,1,0,23.4,26,0.624,"5300","4149",0.782830189,24.1,44,0.714,2019,"Portuguese Liga",42.29,36.66,0.4814,0.266,0.2526,1.56,1.09,0.1,40.3,1.79,1.52,1.14,0.54,1.05,1.05,5,5.63,0.27,-0.700000000000003,1,-40.2,0,0,0,1,1,1,0.3,0.3,0.1,0,0.5,0.5,0.411764705882353,0.333333333333333,0,0
2020-02-21,"Aves","Guimaraes",0,2,"A",8,9,2,4,18,21,6,5,2,1,0,0,24.1,44,0.714,"5441","1969",0.361882007,25.4,32,0.714,2019,"Portuguese Liga",37.01,63.04,0.2442,0.5024,0.2534,1.01,1.56,45.1,0,1.16,1.4,1.34,0.99,0,1.91,1,-26.03,-0.24,-1.3,0,45.1,0,0,1,0,0,3,0.111111111111111,0.111111111111111,0.0476190476190476,0,0,1,0.25,0.444444444444444,-2,-3
2020-02-22,"Tondela","Rio Ave",1,2,"A",7,9,4,3,9,14,4,3,0,0,0,0,24.8,30,0.528,"5000","2403",0.4806,26.9,27,0.658,2019,"Portuguese Liga",39.81,54.53,0.3186,0.4034,0.2779,1.09,1.27,14.3,0,0.93,1.62,0.27,0.9,1.05,2.1,0,-14.72,-0.69,-2.1,0,14.3,0,0,1,0,0,3,0,0,0,0,0,1,0.571428571428571,0.333333333333333,-1,-3
2020-02-22,"Belenenses","Maritimo",1,0,"H",9,18,3,1,18,15,0,2,4,4,0,0,25.7,41,0.326,"37593","3603",0.095842311,26.4,30,0.797,2019,"Portuguese Liga",39.1,39.16,0.4641,0.2532,0.2827,1.31,0.89,28.5,14.2,0.79,1.17,0.54,0.79,1.05,0,0,-0.0599999999999952,-0.38,-0.699999999999999,0,14.3,0,1,0,0,3,0,0.222222222222222,0.222222222222222,0.266666666666667,0,1,0,0.333333333333333,0.0555555555555556,1,3
2020-02-23,"Moreirense","Santa Clara",2,1,"H",9,11,4,4,18,20,1,2,1,3,0,1,26.6,27,0.571,"6153","2229",0.362262311,26.3,29,0.525,2019,"Portuguese Liga",44.3,45.44,0.4496,0.2816,0.2688,1.39,1.04,9.7,0.6,0.7,1.11,0.71,0.52,1.89,1.05,-2,-1.14,-0.41,0.300000000000001,-1,9.1,0,1,0,0,3,0,0.0555555555555556,0.0555555555555556,0.15,0.05,1,0,0.444444444444444,0.363636363636364,1,3
2020-02-23,"Pacos Ferreira","Famalicao",2,1,"H",9,11,4,5,23,13,4,3,5,3,1,1,26.3,31,0.57,"9200","3156",0.343043478,23.4,26,0.624,2019,"Portuguese Liga",40.02,41.93,0.4827,0.2573,0.2599,1.5,1.02,53.8,0,0.6,1.83,0.56,0.6,1.89,1.05,2,-1.91,-1.23,2.9,0,53.8,0,1,0,0,3,0,0.217391304347826,0.217391304347826,0.230769230769231,0.0769230769230769,1,0,0.444444444444444,0.454545454545455,1,3
2020-02-23,"Sp Lisbon","Boavista",2,0,"H",7,9,4,4,10,18,6,5,2,2,0,0,24.7,36,0.75,"50080","30234",0.603714058,27.6,27,0.791,2019,"Portuguese Liga",62.6,42.81,0.5941,0.1495,0.2564,1.53,0.62,0.5,0.8,1.78,0.61,0.96,0.42,2.1,0,0,19.79,1.17,-2.9,0,-0.3,0,1,0,0,3,0,0.2,0.2,0.111111111111111,0,1,0,0.571428571428571,0.444444444444444,2,3
2020-02-23,"Sp Braga","Setubal",3,1,"H",23,6,7,4,15,11,13,4,3,4,0,0,25.5,36,0.398,"30286","10587",0.349567457,27.3,31,0.537,2019,"Portuguese Liga",65.48,37.73,0.7332,0.0779,0.189,1.96,0.47,1,6.2,2.97,0.72,2.37,0.57,2.52,1.05,-1,27.75,2.25,-1.8,0,-5.2,0,1,0,0,3,0,0.2,0.2,0.363636363636364,0,1,0,0.304347826086957,0.666666666666667,2,3
2020-02-23,"Porto","Portimonense",1,0,"H",24,6,4,0,13,18,8,3,2,5,0,0,26.7,28,0.728,"50399","35625",0.706859263,25.2,32,0.746,2019,"Portuguese Liga",76.42,44.1,0.8478,0.0281,0.1241,2.36,0.26,95.7,58,1.85,1.24,1.86,0.82,1.05,0,-3,32.32,0.61,1.5,0,37.7,0,1,0,0,3,0,0.153846153846154,0.153846153846154,0.277777777777778,0,1,0,0.166666666666667,0,1,3
2020-02-24,"Gil Vicente","Benfica",0,1,"A",16,10,7,4,20,17,9,6,1,1,0,0,26,27,0.683,"12504","5487",0.438819578,25.4,28,0.51,2019,"Portuguese Liga",46.02,74.61,0.1288,0.677,0.1942,0.78,2.09,2.1,100,1.21,0.91,1.24,0.82,0,1.05,0,-28.59,0.3,0.600000000000001,0,-97.9,0,0,1,0,0,3,0.05,0.05,0.0588235294117647,0,0,1,0.4375,0.4,-1,-3
2020-02-28,"Portimonense","Setubal",0,0,"D",15,12,5,4,15,11,9,3,3,2,0,0,25.2,32,0.746,"6000","3155",0.525833333,27.3,31,0.537,2019,"Portuguese Liga",45.07,37.63,0.5753,0.155,0.2697,1.44,0.6,59.8,10.2,0.72,1.23,0.76,0.56,0,0,1,7.44,-0.51,-2.1,0,49.6,0,0,0,1,1,1,0.2,0.2,0.181818181818182,0,0.5,0.5,0.333333333333333,0.333333333333333,0,0
2020-02-29,"Rio Ave","Belenenses",0,0,"D",10,5,2,0,13,19,12,1,3,5,0,0,26.9,27,0.658,"9065","2604",0.287258687,25.7,41,0.326,2019,"Portuguese Liga",55.25,38.83,0.612,0.1567,0.2313,1.75,0.75,0,12.7,0.86,0.19,1,0.23,0,0,-2,16.42,0.67,1.2,0,-12.7,0,0,0,1,1,1,0.230769230769231,0.230769230769231,0.263157894736842,0,0.5,0.5,0.2,0,0,0
2020-02-29,"Boavista","Gil Vicente",0,1,"A",15,9,2,4,19,18,4,2,2,2,0,0,27.6,27,0.791,"28263","12088",0.427696989,26,27,0.683,2019,"Portuguese Liga",42.54,46.57,0.4021,0.2902,0.3077,1.1,0.88,2.1,2.5,1.16,0.95,0.7,1.11,0,1.05,0,-4.03,0.21,1.6,0,-0.4,0,0,1,0,0,3,0.105263157894737,0.105263157894737,0.111111111111111,0,0,1,0.133333333333333,0.444444444444444,-1,-3
2020-03-01,"Aves","Pacos Ferreira",1,3,"A",10,10,3,4,11,23,7,7,2,1,0,0,24.1,44,0.714,"5441","1969",0.361882007,26.3,31,0.57,2019,"Portuguese Liga",37.07,39.54,0.402,0.3092,0.2888,1.2,1.01,42,63.1,0.76,1.5,0.76,1.04,1.05,3.1,1,-2.47,-0.74,-2.2,0,-21.1,0,0,1,0,0,3,0.181818181818182,0.181818181818182,0.0434782608695652,0,0,1,0.3,0.4,-2,-3
2020-03-01,"Maritimo","Sp Braga",1,2,"A",12,18,3,6,14,17,5,8,4,3,0,0,26.4,30,0.797,"10600","6074",0.573018868,25.5,36,0.398,2019,"Portuguese Liga",39.46,64.49,0.2351,0.5048,0.26,0.94,1.51,20.1,0.7,1.47,2.39,0.65,2.65,1.05,2.1,1,-25.03,-0.92,0.899999999999999,0,19.4,0,0,1,0,0,3,0.285714285714286,0.285714285714286,0.176470588235294,0,0,1,0.25,0.333333333333333,-1,-3
2020-03-01,"Guimaraes","Tondela",2,0,"H",12,9,5,2,19,16,7,4,1,2,0,0,25.4,32,0.714,"29865","16910",0.566214633,24.8,30,0.528,2019,"Portuguese Liga",62.97,39.11,0.6782,0.1115,0.2104,1.86,0.6,0,18.2,1.09,0.6,1.71,0.92,2.1,0,-1,23.86,0.49,0.599999999999998,0,-18.2,0,1,0,0,3,0,0.0526315789473684,0.0526315789473684,0.125,0,1,0,0.416666666666667,0.222222222222222,2,3
2020-03-02,"Santa Clara","Porto",0,2,"A",11,7,1,2,17,15,2,3,2,3,0,0,26.3,29,0.525,"15000","3150",0.21,26.7,28,0.728,2019,"Portuguese Liga",45.57,74.75,0.1217,0.6673,0.211,0.65,1.88,0.7,93.5,0.57,1.86,0.89,1.08,0,1.96,-1,-29.18,-1.29,-0.399999999999999,0,-92.8,0,0,1,0,0,3,0.117647058823529,0.117647058823529,0.2,0,0,1,0.0909090909090909,0.285714285714286,-2,-3
2020-03-02,"Benfica","Moreirense",1,1,"D",26,7,9,1,13,15,10,0,1,3,0,0,25.4,28,0.51,"65000","52479",0.807369231,26.6,27,0.571,2019,"Portuguese Liga",73.91,44.16,0.863,0.0311,0.1059,2.68,0.35,100,3.4,3.53,1.96,2.96,0.49,1.05,1.05,-2,29.75,1.57,-1.2,0,96.6,0,0,0,1,1,1,0.0769230769230769,0.0769230769230769,0.2,0,0.5,0.5,0.346153846153846,0.142857142857143,0,0
2020-03-03,"Famalicao","Sp Lisbon",3,1,"H",13,13,3,3,18,18,6,6,3,3,0,0,23.4,26,0.624,"5300","4149",0.782830189,24.7,36,0.75,2019,"Portuguese Liga",42.45,62.21,0.3021,0.447,0.2509,1.22,1.54,0,0.4,0.55,1.74,0.34,1.68,3.15,1.05,0,-19.76,-1.19,-1.3,0,-0.4,0,1,0,0,3,0,0.166666666666667,0.166666666666667,0.166666666666667,0,1,0,0.230769230769231,0.230769230769231,2,3
2020-03-06,"Sp Braga","Portimonense",3,1,"H",19,13,9,5,17,20,3,7,0,3,0,0,25.5,36,0.398,"30286","10587",0.349567457,25.2,32,0.746,2019,"Portuguese Liga",65.08,44.15,0.6187,0.1588,0.2225,1.84,0.8,1.4,56.5,3.73,0.88,1.5,1.3,3.15,1.05,-3,20.93,2.85,0.300000000000001,0,-55.1,0,1,0,0,3,0,0,0,0.15,0,1,0,0.473684210526316,0.384615384615385,2,3
2020-03-07,"Tondela","Boavista",1,1,"D",11,10,4,6,11,25,0,5,0,2,0,0,24.8,30,0.528,"5000","2403",0.4806,27.6,27,0.791,2019,"Portuguese Liga",39.27,41.68,0.4408,0.2494,0.3097,1.14,0.78,25.5,3.5,0.98,0.86,1.1,0.65,1.05,1.05,-2,-2.41,0.12,-2.8,0,22,0,0,0,1,1,1,0,0,0.08,0,0.5,0.5,0.363636363636364,0.6,0,0
2020-03-07,"Setubal","Benfica",1,1,"D",3,15,2,6,13,12,1,8,4,3,0,0,27.3,31,0.537,"18642","4630",0.248363909,25.4,28,0.51,2019,"Portuguese Liga",38.52,73.37,0.0997,0.7094,0.191,0.6,2.03,3.5,89.9,0.74,2.73,0.5,1.4,1.05,1.05,1,-34.85,-1.99,1.9,0,-86.4,0,0,0,1,1,1,0.307692307692308,0.307692307692308,0.25,0,0.5,0.5,0.666666666666667,0.4,0,0
2020-03-07,"Porto","Rio Ave",1,1,"D",23,6,5,3,11,9,9,3,1,4,0,0,26.7,28,0.728,"50399","35625",0.706859263,26.9,27,0.658,2019,"Portuguese Liga",75.13,54.87,0.75,0.0682,0.1818,2,0.42,89,0,1.36,1.16,2.13,0.39,1.05,1.05,-3,20.26,0.2,-0.199999999999999,0,89,0,0,0,1,1,1,0.0909090909090909,0.0909090909090909,0.444444444444444,0,0.5,0.5,0.217391304347826,0.5,0,0
2020-03-08,"Belenenses","Famalicao",0,0,"D",11,18,2,3,12,11,5,6,1,3,0,0,25.7,41,0.326,"37593","3603",0.095842311,23.4,26,0.624,2019,"Portuguese Liga",39.17,42.9,0.4262,0.3118,0.2619,1.42,1.17,13,0,0.59,0.86,0.58,0.88,0,0,-2,-3.73,-0.27,2.3,0,13,0,0,0,1,1,1,0.0833333333333333,0.0833333333333333,0.272727272727273,0,0.5,0.5,0.181818181818182,0.166666666666667,0,0
2020-03-08,"Moreirense","Maritimo",2,0,"H",15,13,4,3,12,16,8,3,0,4,0,0,26.6,27,0.571,"6153","2229",0.362262311,26.4,30,0.797,2019,"Portuguese Liga",44.9,38.95,0.4927,0.2344,0.273,1.4,0.87,3.4,24.3,1.8,0.63,1.45,1.11,2.1,0,-4,5.95,1.17,0.200000000000003,0,-20.9,0,1,0,0,3,0,0,0,0.25,0,1,0,0.266666666666667,0.230769230769231,2,3
2020-03-08,"Gil Vicente","Santa Clara",1,1,"D",9,4,3,2,21,15,6,5,1,0,0,0,26,27,0.683,"12504","5487",0.438819578,26.3,29,0.525,2019,"Portuguese Liga",47.47,45.02,0.4545,0.2607,0.2848,1.29,0.9,0.5,0.9,0.44,0.38,0.73,0.36,1.05,1.05,1,2.45,0.06,-0.300000000000001,0,-0.4,0,0,0,1,1,1,0.0476190476190476,0.0476190476190476,0,0,0.5,0.5,0.333333333333333,0.5,0,0
2020-03-08,"Sp Lisbon","Aves",2,0,"H",22,3,5,3,16,7,14,0,1,2,0,2,24.7,36,0.75,"50080","30234",0.603714058,24.1,44,0.714,2019,"Portuguese Liga",61.79,35.5,0.7077,0.0989,0.1934,2,0.59,0,25.5,1.91,0.04,3.06,0.02,1.68,0,-1,26.29,1.87,0.599999999999998,-2,-25.5,0,1,0,0,3,0,0.0625,0.0625,0.285714285714286,0.285714285714286,1,0,0.227272727272727,1,2,3
2020-03-08,"Pacos Ferreira","Guimaraes",1,2,"A",12,13,5,4,15,13,5,5,2,2,0,0,26.3,31,0.57,"9200","3156",0.343043478,25.4,32,0.714,2019,"Portuguese Liga",41.11,62.79,0.2748,0.4545,0.2706,1.01,1.39,35.8,0,1.34,1.04,1.13,1.1,1.05,2.1,0,-21.68,0.3,0.900000000000002,0,35.8,0,0,1,0,0,3,0.133333333333333,0.133333333333333,0.153846153846154,0,0,1,0.416666666666667,0.307692307692308,-1,-3
2020-06-03,"Portimonense","Gil Vicente",1,0,"H",6,6,2,2,20,15,5,5,0,2,0,0,25.2,32,0.746,"6000","3155",0.525833333,26,27,0.683,2019,"Portuguese Liga",43.93,47.08,0.4633,0.2544,0.2823,1.31,0.89,56.9,0.2,0.21,0.28,0.95,0.66,1.05,0,-2,-3.15,-0.07,-0.800000000000001,0,56.7,1,1,0,0,3,0,0,0,0.133333333333333,0,1,0,0.333333333333333,0.333333333333333,1,3
2020-06-03,"Famalicao","Porto",2,1,"H",7,16,2,6,20,15,1,7,4,1,0,0,23.4,26,0.624,"5300","4149",0.782830189,26.7,28,0.728,2019,"Portuguese Liga",43.47,74.53,0.1045,0.7127,0.1828,0.68,2.15,0,100,1.07,2.21,0.18,2.58,2.1,1.05,3,-31.06,-1.14,-3.3,0,-100,1,1,0,0,3,0,0.2,0.2,0.0666666666666667,0,1,0,0.285714285714286,0.375,1,3
2020-06-04,"Maritimo","Setubal",1,1,"D",20,12,4,3,22,22,10,1,3,1,0,0,26.4,30,0.797,"10600","6074",0.573018868,27.3,31,0.537,2019,"Portuguese Liga",38.24,38.62,0.4642,0.2199,0.3159,1.13,0.68,40.1,3.8,2.08,1.25,1.17,0.86,1.05,1.05,2,-0.379999999999995,0.83,-0.900000000000002,0,36.3,1,0,0,1,1,1,0.136363636363636,0.136363636363636,0.0454545454545455,0,0.5,0.5,0.2,0.25,0,0
2020-06-04,"Benfica","Tondela",0,0,"D",26,4,5,0,11,12,14,0,1,0,0,0,25.4,28,0.51,"65000","52479",0.807369231,24.8,30,0.528,2019,"Portuguese Liga",73.27,39.15,0.8752,0.0232,0.1016,2.62,0.27,100,18.5,2.11,0.14,3.12,0.27,0,0,1,34.12,1.97,0.599999999999998,0,81.5,1,0,0,1,1,1,0.0909090909090909,0.0909090909090909,0,0,0.5,0.5,0.192307692307692,0,0,0
2020-06-04,"Guimaraes","Sp Lisbon",2,2,"D",13,17,3,5,23,21,7,3,4,2,1,0,25.4,32,0.714,"29865","16910",0.566214633,24.7,36,0.75,2019,"Portuguese Liga",62.42,62.78,0.4081,0.319,0.2729,1.31,1.12,0,0.4,1.55,1.83,1.34,1.27,2.1,2.1,2,-0.359999999999999,-0.28,0.699999999999999,1,-0.4,1,0,0,1,1,1,0.173913043478261,0.173913043478261,0.0952380952380952,0,0.5,0.5,0.230769230769231,0.294117647058824,0,0
2020-06-05,"Santa Clara","Sp Braga",3,2,"H",15,11,7,2,16,17,2,4,5,2,0,1,26.3,29,0.525,"15000","3150",0.21,25.5,36,0.398,2019,"Portuguese Liga",45.39,65.4,0.2533,0.4953,0.2515,1.05,1.58,0.5,4.8,2.54,1.63,1.47,0.91,2.73,2.1,3,-20.01,0.91,0.800000000000001,-1,-4.3,1,1,0,0,3,0,0.3125,0.3125,0.117647058823529,0.0588235294117647,1,0,0.466666666666667,0.181818181818182,1,3
2020-06-05,"Aves","Belenenses",0,2,"A",10,11,2,4,17,15,5,4,5,2,0,0,24.1,44,0.714,"5441","1969",0.361882007,25.7,41,0.326,2019,"Portuguese Liga",34.53,38.7,0.3947,0.3175,0.2878,1.19,1.04,13.2,13.8,0.44,0.88,0.64,0.92,0,2.1,3,-4.17,-0.44,-1.6,0,-0.600000000000001,1,0,1,0,0,3,0.294117647058824,0.294117647058824,0.133333333333333,0,0,1,0.2,0.363636363636364,-2,-3
