"season,""date"",""league_id"",""league"",""HomeTeam"",""AwayTeam"",""spi1"",""spi2"",""prob1"",""prob2"",""probtie"",""proj_score1"",""proj_score2"",""importance1"",""importance2"",""score1"",""score2"",""xg1"",""xg2"",""nsxg1"",""nsxg2"",""adj_score1"",""adj_score2"""
"2020,2020-12-19,1832,""Belgian Jupiler League"",""Waregem"",""St Truiden"",38.39,32.11,0.5055,0.2585,0.2359,1.82,1.24,14.1,49.5,0,2,NA,NA,NA,NA,NA,NA"
"2020,2020-12-19,1845,""German Bundesliga"",""Leverkusen"",""Bayern Munich"",82.98,91.34,0.2701,0.5002,0.2297,1.4,1.96,77.5,100,1,2,0.29,1.53,0.89,2.16,1.05,2.1"
"2020,2020-12-19,1869,""Spanish Primera Division"",""Levante"",""Sociedad"",69.2,83.26,0.2486,0.4898,0.2615,1.04,1.57,32,66.6,2,1,1.54,1.91,0.87,2.69,2.1,1.05"
"2020,2020-12-19,2411,""Barclays Premier League"",""Everton"",""Arsenal"",75.11,78.61,0.4034,0.3359,0.2608,1.45,1.31,31,14.8,2,1,0.64,1.37,0.69,1.52,2.1,1.05"
"2020,2020-12-19,1869,""Spanish Primera Division"",""Osasuna"",""Villarreal"",66.99,80.31,0.2665,0.458,0.2755,1.02,1.43,36.5,53.5,1,3,1.03,2.68,0.58,1.2,1.05,2.41"
"2020,2020-12-19,1849,""Dutch Eredivisie"",""VVV Venlo"",""Twente"",29.56,43.16,0.3516,0.388,0.2604,1.5,1.59,50.1,4.5,1,2,0.4,1.61,0.59,1.32,1.05,2.1"
"2020,2020-12-19,1864,""Portuguese Liga"",""Tondela"",""Moreirense"",39.57,40.48,0.4469,0.2745,0.2787,1.32,0.97,47.4,42.2,0,0,0.2,0.54,0.41,1.07,0,0"
"2020,2020-12-19,1843,""French Ligue 1"",""Marseille"",""Reims"",67.04,54.57,0.5738,0.1743,0.2518,1.67,0.8,54.3,31.5,1,1,1.74,0.29,1.31,0.02,1.05,1.05"
"2020,2020-12-19,1849,""Dutch Eredivisie"",""RKC"",""PSV EIndhoven"",29.8,65.57,0.1323,0.6563,0.2114,0.84,2.14,37.8,68.6,1,4,0.85,1.81,1.17,1.96,1.05,3.67"
"2020,2020-12-19,1832,""Belgian Jupiler League"",""Genk"",""Kortrijk"",57.91,38.1,0.6748,0.1396,0.1856,2.34,0.97,16.7,4.6,2,0,NA,NA,NA,NA,NA,NA"
"2020,2020-12-19,1854,""Italy Serie A"",""Parma"",""Juventus"",56.49,84.01,0.1318,0.6697,0.1985,0.87,2.22,30,57.6,0,4,1.29,2.55,0.96,3.2,0,3.81"
"2020,2020-12-19,2411,""Barclays Premier League"",""Newcastle"",""Fulham"",63.96,64.5,0.4005,0.3227,0.2767,1.33,1.16,36.1,50.4,1,1,1.19,1.18,0.74,1.41,0.84,1.05"
"2020,2020-12-19,1869,""Spanish Primera Division"",""Sevilla"",""Valladolid"",79.53,62.29,0.644,0.1264,0.2297,1.79,0.64,58.7,38.7,1,1,1.67,1.09,1.66,0.66,1.05,1.05"
"2020,2020-12-19,1843,""French Ligue 1"",""Nice"",""Lyon"",59.39,77.61,0.2008,0.5527,0.2465,0.94,1.74,8.7,57.2,1,4,0.73,2.92,1.07,1.09,1.05,4.14"
"2020,2020-12-19,1849,""Dutch Eredivisie"",""Utrecht"",""For Sittard"",50.32,32.87,0.6101,0.1641,0.2258,2.05,0.96,6.9,37.7,1,1,2.84,0.71,3.23,0.98,1.05,1.05"
"2020,2020-12-19,1864,""Portuguese Liga"",""Sporting CP"",""Farense"",67.41,43.58,0.7236,0.094,0.1824,2.1,0.6,57.1,32.1,1,0,1.49,0.51,1.41,0.56,0.84,0"
"2020,2020-12-20,1882,""Turkish Turkcell Super Lig"",""Genclerbirligi"",""Ankaragucu"",31.33,30.94,0.4541,0.2719,0.274,1.45,1.06,49.1,49.5,1,1,NA,NA,NA,NA,NA,NA"
"2020,2020-12-20,1849,""Dutch Eredivisie"",""Vitesse"",""Feyenoord"",52.31,57.48,0.398,0.3227,0.2793,1.44,1.27,35.7,40.2,1,0,1.62,2.34,1.54,1.72,1.05,0"
"2020,2020-12-20,1854,""Italy Serie A"",""Torino"",""Bologna"",57.44,59.04,0.4254,0.321,0.2536,1.64,1.4,47.9,26.2,1,1,1.15,2.34,0.82,1.31,1.05,1.05"
"2020,2020-12-20,1843,""French Ligue 1"",""Brest"",""Montpellier"",56.17,58.63,0.4082,0.3433,0.2485,1.62,1.47,8.4,12.1,2,2,2.2,0.47,1.82,0.91,2.1,2.1"
"2020,2020-12-20,2411,""Barclays Premier League"",""Brighton"",""Sheffield United"",72.36,64.21,0.5045,0.2225,0.273,1.46,0.87,35.8,40,1,1,2.89,0.95,3.35,0.53,0.84,1.05"
"2020,2020-12-20,1832,""Belgian Jupiler League"",""Club Brugge"",""Gent"",71.21,49.32,0.7282,0.0928,0.179,2.21,0.64,26.1,0.3,0,1,NA,NA,NA,NA,NA,NA"
"2020,2020-12-20,1882,""Turkish Turkcell Super Lig"",""Denizlispor"",""Alanyaspor"",29.43,55.44,0.1889,0.562,0.2491,0.87,1.7,41.5,67,1,0,NA,NA,NA,NA,NA,NA"
"2020,2020-12-20,1869,""Spanish Primera Division"",""Celta"",""Alaves"",74.02,64.84,0.5291,0.2092,0.2617,1.58,0.89,16.7,36.9,2,0,1.41,0.5,2.03,0.95,1.87,0"
"2020,2020-12-20,1849,""Dutch Eredivisie"",""Den Haag"",""Ajax"",27.05,80.31,0.0517,0.8342,0.1141,0.7,3.13,55,74.7,2,4,0.69,2.85,0.4,4.14,2.1,4.2"
"2020,2020-12-20,1849,""Dutch Eredivisie"",""Heerenveen"",""Heracles"",43.36,39.21,0.4735,0.2622,0.2643,1.67,1.18,3.5,25.3,1,2,1.01,0.95,1.73,0.82,1.05,2.1"
"2020,2020-12-20,1843,""French Ligue 1"",""St Etienne"",""Nimes"",57.16,46.33,0.5023,0.2176,0.2802,1.44,0.84,28.9,47.9,2,2,3.39,1.61,1.46,1.17,2.1,2.1"
"2020,2020-12-20,1843,""French Ligue 1"",""Nantes"",""Angers"",54.92,58.82,0.4141,0.301,0.2849,1.32,1.08,34.5,5.6,1,1,0.55,0.98,1.13,0.72,1.05,1.05"
"2020,2020-12-20,1854,""Italy Serie A"",""Benevento"",""Genoa"",55.15,53.79,0.413,0.3046,0.2824,1.37,1.14,41.3,51.1,2,0,1.46,0.29,1.42,0.92,1.61,0"
"2020,2020-12-20,1843,""French Ligue 1"",""Strasbourg"",""Bordeaux"",60.55,58.47,0.4596,0.2619,0.2786,1.42,1,20.9,11.8,0,2,1.56,1.23,0.83,1.3,0,2.1"
"2020,2020-12-20,1854,""Italy Serie A"",""Inter"",""Spezia"",82.94,53.83,0.8112,0.0571,0.1317,2.73,0.6,69.5,37.5,2,1,1.42,0.77,0.72,0.56,2.08,1.05"
"2020,2020-12-20,1854,""Italy Serie A"",""Sassuolo"",""Milan"",64.96,78.97,0.2439,0.5239,0.2322,1.29,1.97,25.8,59.9,1,2,1.23,1.43,1.74,0.86,1.05,2.1"
"2020,2020-12-20,1843,""French Ligue 1"",""Dijon"",""Monaco"",48.55,73.08,0.192,0.5773,0.2307,1,1.9,45.6,42.2,0,1,1.29,1,0.81,1.49,0,1.05"
"2020,2020-12-20,1854,""Italy Serie A"",""Cagliari"",""Udinese"",54.87,65.04,0.3413,0.3732,0.2854,1.22,1.28,34.9,14.7,1,1,0.62,1.64,1.89,2.57,1.05,1.05"
"2020,2020-12-20,2411,""Barclays Premier League"",""Tottenham"",""Leicester"",82.51,77.44,0.5233,0.2358,0.2409,1.76,1.11,74.9,46.9,0,2,1.25,1.8,2.17,1.55,0,2.1"
"2020,2020-12-20,1845,""German Bundesliga"",""Freiburg"",""Hertha"",65.73,69.95,0.3902,0.3397,0.2701,1.4,1.29,14.8,10.8,4,1,2.9,1.19,2.21,0.94,3.68,1.05"
"2020,2020-12-20,1832,""Belgian Jupiler League"",""Oud-Heverlee Leuven"",""Mechelen"",41.18,37.02,0.4927,0.2843,0.223,1.99,1.48,2.4,31.4,1,2,NA,NA,NA,NA,NA,NA"
"2020,2020-12-20,1864,""Portuguese Liga"",""Pacos Ferreira"",""Boavista"",49.67,43.55,0.4929,0.2307,0.2764,1.38,0.85,11.3,29.8,1,1,0.95,0.64,0.92,0.35,1.05,1.05"
"2020,2020-12-20,1869,""Spanish Primera Division"",""Granada"",""Betis"",65.61,68.33,0.4011,0.3242,0.2747,1.36,1.2,26.1,18.8,2,0,1.3,0.93,0.17,1.52,2.1,0"
"2020,2020-12-20,1849,""Dutch Eredivisie"",""AZ"",""Willem II"",60.8,35.42,0.7337,0.0879,0.1784,2.36,0.68,29.2,45.3,5,3,1.58,1.57,1.8,0.55,5.25,3.15"
"2020,2020-12-20,1882,""Turkish Turkcell Super Lig"",""Besiktas"",""Erzurum BB"",55.75,26.75,0.7974,0.0653,0.1373,2.67,0.64,54,39.2,4,0,NA,NA,NA,NA,NA,NA"
"2020,2020-12-20,1843,""French Ligue 1"",""Lorient"",""Rennes"",51.71,66.94,0.2901,0.4309,0.279,1.09,1.39,42.6,23.3,0,3,1.1,0.87,1,1.32,0,3"
"2020,2020-12-20,2411,""Barclays Premier League"",""Man United"",""Leeds"",83.42,68.56,0.6638,0.1482,0.188,2.33,1.01,64.8,10.5,6,2,4.28,1.99,3.16,1.34,6.3,2.1"
"2020,2020-12-20,1845,""German Bundesliga"",""Wolfsburg"",""Stuttgart"",74.62,69.55,0.5032,0.2488,0.248,1.74,1.15,52.2,30.9,1,0,1.66,1.27,1.46,1.27,1.05,0"
"2020,2020-12-20,1854,""Italy Serie A"",""Atalanta"",""Roma"",80.49,79.2,0.4418,0.3148,0.2434,1.78,1.47,76.5,75.8,4,1,1.64,0.66,1.42,0.91,3.76,1.05"
"2020,2020-12-20,1832,""Belgian Jupiler League"",""Standard"",""Mouscron"",48.51,31.65,0.5974,0.1655,0.2371,1.76,0.8,4.3,47.1,0,1,NA,NA,NA,NA,NA,NA"
"2020,2020-12-20,1869,""Spanish Primera Division"",""Cadiz"",""Getafe"",65.83,71.64,0.3583,0.3112,0.3306,0.98,0.89,22.8,28,0,2,0.4,0.85,0.67,0.79,0,1.58"
"2020,2020-12-20,1864,""Portuguese Liga"",""Gil Vicente"",""Benfica"",45.6,73.9,0.1653,0.6285,0.2062,0.94,2.04,22.8,69.3,0,2,0.63,1.29,0.73,1.53,0,1.68"
"2020,2020-12-20,2411,""Barclays Premier League"",""West Brom"",""Aston Villa"",56.05,75.19,0.2281,0.5273,0.2447,1.05,1.72,30.3,26.5,0,3,0.04,2.44,0.23,2.21,0,2.08"
"2020,2020-12-20,1854,""Italy Serie A"",""Lazio"",""Napoli"",70,81.65,0.2515,0.498,0.2506,1.17,1.74,24.1,71.8,2,0,0.95,0.97,1.86,1.34,2.1,0"
"2020,2020-12-20,1832,""Belgian Jupiler League"",""Waasland-Beveren"",""Antwerp"",29.95,51.18,0.2778,0.4835,0.2387,1.3,1.78,37.1,3,0,3,NA,NA,NA,NA,NA,NA"
"2020,2020-12-20,1843,""French Ligue 1"",""Lille"",""Paris SG"",76.31,85.55,0.288,0.4667,0.2453,1.32,1.73,77.1,100,0,0,0.49,0.76,0.49,1.27,0,0"
"2020,2020-12-20,1864,""Portuguese Liga"",""Porto"",""Nacional"",74.58,39.92,0.8538,0.0338,0.1125,2.6,0.36,62.6,36.6,2,0,1.81,0.13,1.51,0.35,2.1,0"
"2020,2020-12-20,1869,""Spanish Primera Division"",""Eibar"",""Real Madrid"",70.63,86.73,0.1906,0.5597,0.2497,0.87,1.69,25.9,68.1,1,3,0.79,1.91,0.57,1.72,1.05,2.63"
"2020,2020-12-21,1882,""Turkish Turkcell Super Lig"",""Antalyaspor"",""Kayserispor"",36.93,30.45,0.5109,0.2112,0.2778,1.45,0.83,40.9,45.6,2,0,NA,NA,NA,NA,NA,NA"
"2020,2020-12-21,1882,""Turkish Turkcell Super Lig"",""Konyaspor"",""Sivasspor"",41.92,42.89,0.4258,0.2862,0.288,1.31,1.02,17.2,23.8,0,1,NA,NA,NA,NA,NA,NA"
"2020,2020-12-21,2411,""Barclays Premier League"",""Burnley"",""Wolves"",65.8,75.78,0.3376,0.3539,0.3086,1.02,1.06,45.6,14.9,2,1,1.42,1.49,1.24,1.46,2.1,1.05"
"2020,2020-12-21,2411,""Barclays Premier League"",""Chelsea"",""West Ham"",86.96,74.21,0.6419,0.1495,0.2086,2.05,0.87,71.5,31.3,3,0,2.44,0.41,1.43,1.56,2.72,0"
"2020,2020-12-21,1864,""Portuguese Liga"",""Santa Clara"",""Guimaraes"",47.6,51.86,0.3986,0.312,0.2894,1.19,1.02,10.8,16.4,0,4,1.41,1.51,1.05,0.8,0,4.2"
"2020,2020-12-22,1882,""Turkish Turkcell Super Lig"",""Hatayspor"",""Trabzonspor"",36.14,54.55,0.2691,0.4733,0.2575,1.15,1.61,14,27.5,0,1,NA,NA,NA,NA,NA,NA"
"2020,2020-12-22,1849,""Dutch Eredivisie"",""For Sittard"",""RKC"",32.67,29.72,0.4891,0.2479,0.2629,1.69,1.13,47.4,44.7,2,1,2.9,1.05,2.04,0.65,2.1,1.05"
"2020,2020-12-22,1882,""Turkish Turkcell Super Lig"",""Galatasaray"",""Goztep"",59.29,40.55,0.6865,0.1119,0.2016,2.05,0.68,64.3,13.8,3,1,NA,NA,NA,NA,NA,NA"
"2020,2020-12-22,1869,""Spanish Primera Division"",""Elche"",""Osasuna"",58,65.97,0.3444,0.3566,0.299,1.1,1.13,56.7,50.3,2,2,1.24,1.73,1.12,1.66,2.1,2.1"
"2020,2020-12-22,1869,""Spanish Primera Division"",""Valencia"",""Sevilla"",66.61,78.97,0.291,0.4468,0.2622,1.18,1.53,26.7,48.1,0,1,0.67,1.6,0.55,2.85,0,1.05"
"2020,2020-12-22,1854,""Italy Serie A"",""Crotone"",""Parma"",51.42,55.34,0.3616,0.3448,0.2936,1.21,1.17,45.3,45.1,2,1,0.82,1.55,0.77,1.25,2.1,1.05"
"2020,2020-12-22,1849,""Dutch Eredivisie"",""FC Emmen"",""Utrecht"",31.78,50.56,0.3068,0.4172,0.276,1.25,1.5,48.2,5.9,2,3,0.8,2.63,1.14,1.95,2.1,3.15"
"2020,2020-12-22,1869,""Spanish Primera Division"",""Sociedad"",""Ath Madrid"",83.03,86.76,0.3798,0.3289,0.2913,1.21,1.11,77.1,74.9,0,2,0.28,0.67,1.89,0.91,0,2.01"
"2020,2020-12-22,1869,""Spanish Primera Division"",""Huesca"",""Levante"",63.67,69.22,0.3802,0.3407,0.279,1.29,1.21,50.2,27.8,1,1,1.52,0.65,1.4,0.84,1.05,1.05"
"2020,2020-12-22,1849,""Dutch Eredivisie"",""PSV EIndhoven"",""VVV Venlo"",65.73,28.73,0.8596,0.0329,0.1075,2.9,0.44,73.4,49.5,4,1,5.14,0.58,4.15,0.39,3.68,1.05"
"2020,2020-12-22,1854,""Italy Serie A"",""Juventus"",""Fiorentina"",84.71,64.19,0.7114,0.1046,0.184,2.29,0.75,60.1,17.6,0,3,0.48,1.39,1.22,1.14,0,2.4"
"2020,2020-12-22,1849,""Dutch Eredivisie"",""Twente"",""Sparta"",44.05,40.99,0.4855,0.2563,0.2582,1.74,1.2,5.2,7.5,0,2,0.94,1.44,1.12,1.21,0,2.1"
"2020,2020-12-22,1864,""Portuguese Liga"",""Sp Braga"",""Rio Ave"",63.69,51.75,0.6135,0.1518,0.2347,1.71,0.71,58,11.3,3,0,1.49,0.8,1.01,0.35,2.69,0"
"2020,2020-12-22,1869,""Spanish Primera Division"",""Villarreal"",""Ath Bilbao"",81,72.05,0.5894,0.1604,0.2502,1.66,0.73,63.1,17.1,1,1,1.51,0.86,1.42,0.9,1.05,1.05"
"2020,2020-12-22,1869,""Spanish Primera Division"",""Valladolid"",""Barcelona"",62.94,89.9,0.1163,0.7224,0.1613,1,2.67,37.9,56.2,0,3,0.57,3.2,0.52,4.08,0,3.15"
"2020,2020-12-23,1882,""Turkish Turkcell Super Lig"",""Alanyaspor"",""Yeni Malatyaspor"",54.13,40.98,0.6263,0.137,0.2367,1.76,0.68,63.2,17.1,1,1,NA,NA,NA,NA,NA,NA"
"2020,2020-12-23,1882,""Turkish Turkcell Super Lig"",""Erzurum BB"",""Denizlispor"",25.45,30.44,0.3746,0.3382,0.2872,1.24,1.16,35,49.9,1,2,NA,NA,NA,NA,NA,NA"
"2020,2020-12-23,1849,""Dutch Eredivisie"",""AZ"",""Vitesse"",60.04,52.16,0.5209,0.2252,0.2539,1.79,1.1,32.8,42.6,3,1,1.87,1.57,1.01,1.58,3.03,1.05"
"2020,2020-12-23,1882,""Turkish Turkcell Super Lig"",""Kasimpasa"",""Gaziantep"",40.65,46.27,0.3813,0.3606,0.2582,1.47,1.42,16.1,32.6,0,4,NA,NA,NA,NA,NA,NA"
"2020,2020-12-23,1882,""Turkish Turkcell Super Lig"",""Fenerbahce"",""Buyuksehyr"",51.41,53.98,0.446,0.3238,0.2302,1.89,1.59,47.7,32.3,4,1,NA,NA,NA,NA,NA,NA"
"2020,2020-12-23,1869,""Spanish Primera Division"",""Getafe"",""Celta"",72.87,74.67,0.3738,0.324,0.3022,1.14,1.04,18.7,22.8,1,1,0.24,0.81,0.57,0.45,1.05,1.05"
"2020,2020-12-23,1854,""Italy Serie A"",""Verona"",""Inter"",60.86,82.32,0.1502,0.6391,0.2107,0.92,2.12,9,77.2,1,2,0.95,2.12,0.32,2.04,1.05,2.1"
"2020,2020-12-23,1849,""Dutch Eredivisie"",""Willem II"",""Ajax"",36.41,80.26,0.0841,0.7685,0.1474,0.87,2.85,39.1,68.7,1,1,0.47,2.59,0.39,3.68,1.05,1.05"
"2020,2020-12-23,1843,""French Ligue 1"",""Lens"",""Brest"",61.48,56.92,0.4768,0.2757,0.2474,1.72,1.25,11.1,6.2,2,1,1.93,1.29,1.23,1.12,2.1,1.05"
"2020,2020-12-23,1843,""French Ligue 1"",""Nice"",""Lorient"",58.22,50.9,0.4567,0.2656,0.2777,1.42,1.02,8,49.9,2,2,0.63,2.36,0.37,1.99,2.1,1.89"
"2020,2020-12-23,1843,""French Ligue 1"",""Bordeaux"",""Reims"",59.82,54.38,0.4432,0.2617,0.2951,1.29,0.92,5.8,29.2,1,3,1.24,1.32,1.03,1.07,1.05,2.68"
"2020,2020-12-23,1843,""French Ligue 1"",""Nimes"",""Dijon"",46.25,48.86,0.4041,0.307,0.2889,1.28,1.08,56,54.1,1,3,0.92,1.65,0.81,1.47,1.05,2.31"
"2020,2020-12-23,1843,""French Ligue 1"",""Rennes"",""Metz"",67.72,56.78,0.5587,0.1778,0.2635,1.57,0.76,28.8,5.1,1,0,0.62,0.89,1.43,1.1,1.05,0"
"2020,2020-12-23,1869,""Spanish Primera Division"",""Real Madrid"",""Granada"",87.15,65.98,0.7835,0.0625,0.154,2.37,0.51,69.1,15.9,2,0,2.1,0.87,1.77,0.64,1.58,0"
"2020,2020-12-23,1849,""Dutch Eredivisie"",""Groningen"",""Heracles"",44.76,39.84,0.488,0.2057,0.3063,1.35,0.77,9.6,16.2,0,1,0.69,1.27,1.27,0.86,0,1.05"
"2020,2020-12-23,1849,""Dutch Eredivisie"",""Den Haag"",""Zwolle"",27.27,39.18,0.3491,0.3725,0.2784,1.35,1.4,47.7,21,0,2,0.4,0.85,1,0.94,0,1.74"
"2020,2020-12-23,1854,""Italy Serie A"",""Roma"",""Cagliari"",78.32,54.31,0.726,0.1025,0.1715,2.47,0.82,60.6,30.4,3,2,3.37,1.21,1.75,1.11,2.99,2.1"
"2020,2020-12-23,1854,""Italy Serie A"",""Sampdoria"",""Sassuolo"",61.4,65.36,0.3711,0.3704,0.2585,1.49,1.49,11.8,17.8,2,3,2.07,2.23,2.58,1.62,2.1,3.15"
"2020,2020-12-23,1854,""Italy Serie A"",""Milan"",""Lazio"",78.7,71.25,0.5389,0.2308,0.2303,1.99,1.24,63.8,37.2,3,2,1.85,1.87,1.3,0.99,3.15,2.1"
"2020,2020-12-23,1854,""Italy Serie A"",""Spezia"",""Genoa"",54.87,52.9,0.4317,0.2916,0.2767,1.44,1.14,49.7,53,1,2,0.61,1.23,0.97,0.71,1.05,2.1"
"2020,2020-12-23,1854,""Italy Serie A"",""Bologna"",""Atalanta"",59.89,81.33,0.1704,0.6187,0.211,1.05,2.17,20,66.9,2,2,1.18,1.63,1.16,1.67,2.1,2.1"
"2020,2020-12-23,1854,""Italy Serie A"",""Udinese"",""Benevento"",65.42,56.29,0.483,0.2297,0.2873,1.41,0.88,16.7,26.6,0,2,2.42,0.32,2.18,0.44,0,1.93"
"2020,2020-12-23,1854,""Italy Serie A"",""Napoli"",""Torino"",80.7,56.73,0.7042,0.1062,0.1897,2.22,0.73,72.7,43.4,1,1,0.92,0.36,1.06,0.67,1.05,1.05"
"2020,2020-12-23,1843,""French Ligue 1"",""Angers"",""Marseille"",59.08,67.34,0.2884,0.4156,0.2959,0.99,1.25,4.3,51.5,2,1,0.73,1.48,1.18,0.81,2.1,1.05"
"2020,2020-12-23,1843,""French Ligue 1"",""Montpellier"",""Lille"",57.87,76.08,0.2002,0.5478,0.252,0.91,1.68,13.4,73.1,2,3,1.26,1.76,1.76,1.4,2.1,3.15"
"2020,2020-12-23,1843,""French Ligue 1"",""Monaco"",""St Etienne"",72.96,56.73,0.6359,0.1459,0.2182,1.97,0.82,44.7,18.3,2,2,0.83,2.07,0.34,1.48,2.1,2.1"
"2020,2020-12-23,1843,""French Ligue 1"",""Lyon"",""Nantes"",78.49,54.8,0.7213,0.0962,0.1825,2.22,0.67,64.2,29,3,0,3.08,1.32,1.72,0.45,3.15,0"
"2020,2020-12-23,1849,""Dutch Eredivisie"",""Feyenoord"",""Heerenveen"",57.64,42.67,0.6321,0.1503,0.2176,2.12,0.92,28.1,2.6,3,0,3.41,0.63,3.16,0.81,2.63,0"
"2020,2020-12-23,1843,""French Ligue 1"",""Paris SG"",""Strasbourg"",85.72,59.17,0.8288,0.0521,0.1191,2.87,0.61,75.5,17.8,4,0,3.54,0.47,1.37,0.58,2.97,0"
"2020,2020-12-23,1869,""Spanish Primera Division"",""Alaves"",""Eibar"",64.26,69.97,0.3796,0.3022,0.3182,1.07,0.92,48.8,34.7,2,1,2.01,0.55,1.61,0.75,2.1,1.05"
"2020,2020-12-23,1869,""Spanish Primera Division"",""Betis"",""Cadiz"",68.2,64.79,0.483,0.2371,0.2799,1.42,0.91,26.1,25.5,1,0,0.4,0.35,1.73,0.39,1.05,0"
"2020,2020-12-24,1882,""Turkish Turkcell Super Lig"",""Kayserispor"",""Konyaspor"",29.33,40.63,0.3507,0.3577,0.2916,1.16,1.18,47.2,23.4,1,2,NA,NA,NA,NA,NA,NA"
"2020,2020-12-24,1882,""Turkish Turkcell Super Lig"",""Sivasspor"",""Genclerbirligi"",43.98,31.01,0.5594,0.1706,0.27,1.51,0.7,23.3,46.9,3,1,NA,NA,NA,NA,NA,NA"
"2020,2020-12-24,1882,""Turkish Turkcell Super Lig"",""Ankaragucu"",""Besiktas"",31.23,57.4,0.2065,0.5803,0.2132,1.21,2.14,43.4,56.8,0,1,NA,NA,NA,NA,NA,NA"
"2020,2020-12-24,1882,""Turkish Turkcell Super Lig"",""Rizespor"",""Antalyaspor"",36.37,38.13,0.4343,0.2996,0.2661,1.49,1.19,31.6,25,2,1,NA,NA,NA,NA,NA,NA"
"2020,2020-12-26,2411,""Barclays Premier League"",""Leicester"",""Man United"",78.52,83.91,0.3364,0.4217,0.2418,1.47,1.67,57.7,74.1,2,2,1.6,2.26,0.75,1.09,2.1,2.1"
"2020,2020-12-26,1832,""Belgian Jupiler League"",""Club Brugge"",""Eupen"",69.56,37.66,0.8315,0.0345,0.134,2.36,0.31,32.1,12.2,3,0,NA,NA,NA,NA,NA,NA"
"2020,2020-12-26,1882,""Turkish Turkcell Super Lig"",""Goztep"",""Karagumruk"",40.15,38.22,0.4811,0.2619,0.257,1.62,1.13,21.9,13.7,1,1,NA,NA,NA,NA,NA,NA"
"2020,2020-12-26,2411,""Barclays Premier League"",""Aston Villa"",""Crystal Palace"",76.95,67.53,0.5594,0.2022,0.2384,1.78,0.97,35.1,17.6,3,0,4.91,0.88,1.85,1.19,3.01,0"
"2020,2020-12-26,2411,""Barclays Premier League"",""Fulham"",""Southampton"",65.2,75.89,0.3266,0.4032,0.2702,1.21,1.38,48.8,24.8,0,0,0.78,0.16,1.03,0.46,0,0"
"2020,2020-12-26,1832,""Belgian Jupiler League"",""Waregem"",""Cercle Brugge"",36.39,32.86,0.5155,0.2549,0.2295,1.9,1.28,25.5,16.5,1,0,NA,NA,NA,NA,NA,NA"
"2020,2020-12-26,1882,""Turkish Turkcell Super Lig"",""Trabzonspor"",""Galatasaray"",55.18,59.88,0.373,0.366,0.261,1.43,1.41,40.5,75.7,0,2,NA,NA,NA,NA,NA,NA"
"2020,2020-12-26,2411,""Barclays Premier League"",""Arsenal"",""Chelsea"",78.9,87.34,0.2594,0.4888,0.2519,1.12,1.64,11.1,67.8,3,1,1.81,2.34,0.71,2.06,3.15,1.05"
"2020,2020-12-26,1832,""Belgian Jupiler League"",""Oud-Heverlee Leuven"",""Oostende"",40.04,36.3,0.4994,0.258,0.2426,1.74,1.19,1.6,4.3,1,2,NA,NA,NA,NA,NA,NA"
"2020,2020-12-26,1832,""Belgian Jupiler League"",""Kortrijk"",""Gent"",37.36,50.96,0.3337,0.411,0.2553,1.34,1.52,8.8,4.9,1,0,NA,NA,NA,NA,NA,NA"
"2020,2020-12-26,1832,""Belgian Jupiler League"",""Standard"",""St Truiden"",46.78,33.96,0.566,0.1959,0.2381,1.78,0.94,2.9,41.8,1,2,NA,NA,NA,NA,NA,NA"
"2020,2020-12-26,2411,""Barclays Premier League"",""Man City"",""Newcastle"",93.28,63.45,0.8936,0.0175,0.0889,2.79,0.24,78.6,26.6,2,0,3.43,0.27,2.52,0.62,2.1,0"
"2020,2020-12-26,2411,""Barclays Premier League"",""Sheffield United"",""Everton"",62.98,74.9,0.2886,0.4475,0.2639,1.15,1.49,32.4,31.7,0,1,1.01,0.68,1.16,1.49,0,1.05"
"2020,2020-12-27,1882,""Turkish Turkcell Super Lig"",""Gaziantep"",""Alanyaspor"",49.53,53.35,0.3917,0.3342,0.2742,1.36,1.23,50.2,64.9,3,1,NA,NA,NA,NA,NA,NA"
"2020,2020-12-27,2411,""Barclays Premier League"",""Leeds"",""Burnley"",67.03,66.19,0.4573,0.291,0.2516,1.61,1.24,19.6,36.7,1,0,1.94,1.77,0.79,2.14,1.05,0"
"2020,2020-12-27,1832,""Belgian Jupiler League"",""Antwerp"",""Sporting de Charleroi"",53.08,50.07,0.4884,0.2565,0.2551,1.61,1.09,6,11.1,2,1,NA,NA,NA,NA,NA,NA"
"2020,2020-12-27,1882,""Turkish Turkcell Super Lig"",""Denizlispor"",""Ankaragucu"",31.31,30.65,0.4606,0.2606,0.2789,1.42,0.99,51.2,45.8,1,2,NA,NA,NA,NA,NA,NA"
"2020,2020-12-27,1882,""Turkish Turkcell Super Lig"",""Yeni Malatyaspor"",""Erzurum BB"",41.71,24.66,0.6257,0.1432,0.2311,1.82,0.73,11.7,27.6,1,3,NA,NA,NA,NA,NA,NA"
"2020,2020-12-27,1849,""Dutch Eredivisie"",""Utrecht"",""AZ"",51.36,59.88,0.3479,0.3897,0.2624,1.48,1.58,1.9,33.7,2,2,1.54,1.82,1.22,0.97,2.1,2.1"
"2020,2020-12-27,2411,""Barclays Premier League"",""West Ham"",""Brighton"",73.71,73.11,0.433,0.3006,0.2664,1.45,1.17,16.5,23,2,2,1.5,1.41,1.5,0.99,2.1,2.1"
